step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
320,12096,640,0.03420498679081599,1.0,1.0,,,,,,,,,
321,12146,642,0.05209845701232552,0.5,0.5,0.04206883767619729,1.0,1.0,,,,,,
322,12180,644,0.12219089154154063,0.0,0.0,,,,,,,,,
323,12214,646,0.0613351166434586,0.5,0.5,,,,,,,,,
324,12248,648,0.06667115982621907,0.5,0.5,,,,,,,,,
325,12314,650,0.0521484325826168,0.5,0.5,,,,,,,,,
326,12332,652,0.11093451485037803,0.5,0.5,,,,,,,,,
327,12366,654,0.06883632406592369,0.0,0.0,,,,,,,,,
328,12400,656,0.054625671571120624,1.0,1.0,,,,,,,,,
329,12434,658,0.06517912838608027,0.5,0.5,0.053322487821181624,0.0,0.0,,,,,,
330,12468,660,0.07189946975558996,0.5,0.5,,,,,,,,,
331,12502,662,0.07494872564449906,0.5,0.5,,,,,,,,,
332,12552,664,0.0654953776113689,0.0,0.0,,,,,,,,,
333,12586,666,0.07315940314903854,0.5,0.5,,,,,,,,,
334,12620,668,0.061996827516704794,0.5,0.5,,,,,,,,,
335,12654,670,0.07833731593564151,0.0,0.0,,,,,,,,,
336,12704,672,0.03096412066370249,0.5,0.5,,,,,,,,,
337,12738,674,0.05918969222344458,1.0,1.0,0.055469043608754875,0.5,0.5,,,,,,
338,12772,676,0.06020194373093546,1.0,1.0,,,,,,,,,
339,12822,678,0.04147062661747137,1.0,1.0,,,,,,,,,
340,12856,680,0.09124296067282558,0.0,0.0,,,,,,,,,
341,12890,682,0.04949340015649795,1.0,1.0,,,,,,,,,
342,12924,684,0.04111733641475439,1.0,1.0,,,,,,,,,
343,12958,686,0.07010352035984396,0.5,0.5,,,,,,,,,
344,12992,688,0.04209932163357735,1.0,1.0,,,,,,,,,
345,13042,690,0.03275809491053224,1.0,1.0,0.04201742424319188,0.5,0.5,,,,,,
346,13092,692,0.05856231653441985,0.5,0.5,,,,,,,,,
347,13126,694,0.02950269855558872,1.0,1.0,,,,,,,,,
348,13160,696,0.09810351436957715,0.5,0.5,,,,,,,,,
349,13194,698,0.07091355023905635,0.5,0.5,,,,,,,,,
350,13228,700,0.03212448520585894,1.0,1.0,,,,,,,,,
351,13262,702,0.06333957811817527,0.5,0.5,,,,,,,,,
352,13296,704,0.07159372843801975,0.5,0.5,,,,,,,,,
353,13330,706,0.05890596246346831,0.5,0.5,0.05487028002738953,0.5,0.5,,,,,,
354,13364,708,0.0842872333806008,0.5,0.5,,,,,,,,,
355,13398,710,0.11473502077162266,0.0,0.0,,,,,,,,,
356,13448,712,0.05263485594342152,0.0,0.0,,,,,,,,,
357,13482,714,0.03724029265344143,1.0,1.0,,,,,,,,,
358,13516,716,0.05755272150505334,0.5,0.5,,,,,,,,,
359,13566,718,0.044670154415071016,0.5,0.5,,,,,,,,,
360,13600,720,0.061215100660920146,1.0,1.0,,,,,,,,,
361,13634,722,0.04053832703270018,1.0,1.0,0.05766468504443765,0.5,0.5,,,,,,
362,13668,724,0.049250634834170345,1.0,1.0,,,,,,,,,
363,13702,726,0.061681177783757445,0.5,0.5,,,,,,,,,
364,13736,728,0.05059416379313916,1.0,1.0,,,,,,,,,
365,13770,730,0.09879964016377926,0.5,0.5,,,,,,,,,
366,13804,732,0.08068042645638343,0.5,0.5,,,,,,,,,
367,13838,734,0.04299203244037926,1.0,1.0,,,,,,,,,
368,13872,736,0.08025516025489197,0.5,0.5,,,,,,,,,
369,13906,738,0.07523962730541825,0.5,0.5,0.056087124869227414,1.0,1.0,,,,,,
370,13940,740,0.07440161251928656,0.5,0.5,,,,,,,,,
371,13990,742,0.03417193499704201,1.0,1.0,,,,,,,,,
372,14040,744,0.023283623683576782,1.0,1.0,,,,,,,,,
373,14074,746,0.0808578033000231,0.5,0.5,,,,,,,,,
374,14108,748,0.052886565644294024,0.5,0.5,,,,,,,,,
375,14142,750,0.08292394171468914,0.0,0.0,,,,,,,,,
376,14192,752,0.05904328803221385,0.5,0.5,,,,,,,,,
377,14242,754,0.043824522172411284,1.0,1.0,0.0779968124255538,1.0,1.0,,,,,,
378,14276,756,0.038391019217669964,1.0,1.0,,,,,,,,,
379,14310,758,0.06145547386258841,0.5,0.5,,,,,,,,,
380,14344,760,0.06994767442345619,0.5,0.5,,,,,,,,,
381,14378,762,0.03892000578343868,1.0,1.0,,,,,,,,,
382,14412,764,0.07061181990429759,0.5,0.5,,,,,,,,,
383,14446,766,0.05528615154325962,1.0,1.0,,,,,,,,,
