step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
274,10468,548,0.06919033867617448,0.5,0.5,,,,,,,,,
275,10502,550,0.0892689112201333,0.5,0.5,,,,,,,,,
276,10568,552,0.05755949876736849,0.5,0.5,,,,,,,,,
277,10602,554,0.10424762532114984,0.0,0.0,,,,,,,,,
278,10652,556,0.05707647841423751,0.0,0.0,,,,,,,,,
279,10686,558,0.0540545704588294,0.5,0.5,,,,,,,,,
280,10720,560,0.0699426719173789,0.0,0.0,,,,,,,,,
281,10770,562,0.06272231565167506,0.5,0.5,0.06352701578289272,1.0,1.0,,,,,,
282,10804,564,0.10924896780401469,0.0,0.0,,,,,,,,,
283,10838,566,0.08509745646268128,0.5,0.5,,,,,,,,,
284,10872,568,0.05707639552652836,1.0,1.0,,,,,,,,,
285,10922,570,0.044089981541037555,1.0,1.0,,,,,,,,,
286,10972,572,0.06474686846137047,0.0,0.0,,,,,,,,,
287,11022,574,0.04275261409580708,1.0,1.0,,,,,,,,,
288,11056,576,0.07475305821746588,0.5,0.5,,,,,,,,,
289,11090,578,0.06913561463356019,0.5,0.5,0.09010750606656075,0.5,0.5,,,,,,
290,11140,580,0.027983674444258217,1.0,1.0,,,,,,,,,
291,11174,582,0.06787092156708241,0.5,0.5,,,,,,,,,
292,11208,584,0.08182686666026712,0.5,0.5,,,,,,,,,
293,11242,586,0.0812319503724575,0.5,0.5,,,,,,,,,
294,11276,588,0.05957280617207289,1.0,1.0,,,,,,,,,
295,11310,590,0.058745441017672415,0.5,0.5,,,,,,,,,
296,11344,592,0.06574041984975337,1.0,1.0,,,,,,,,,
297,11362,594,0.0997457318753004,1.0,1.0,0.06765959050506354,0.5,0.5,,,,,,
298,11396,596,0.08401174275670201,0.5,0.5,,,,,,,,,
299,11414,598,0.15248176582157613,0.0,0.0,,,,,,,,,
300,11448,600,0.05355413890909404,1.0,1.0,,,,,,,,,
301,11482,602,0.10214563813060522,0.0,0.0,,,,,,,,,
302,11500,604,0.06575926862657071,1.0,1.0,,,,,,,,,
303,11550,606,0.03968790004650752,1.0,1.0,,,,,,,,,
304,11600,608,0.06556354706486066,0.5,0.5,,,,,,,,,
305,11650,610,0.044746935566266376,1.0,1.0,0.06513982251286507,0.5,0.5,,,,,,
306,11684,612,0.04261546224355697,1.0,1.0,,,,,,,,,
307,11734,614,0.0371731376554817,1.0,1.0,,,,,,,,,
308,11784,616,0.03282277600839734,1.0,1.0,,,,,,,,,
309,11834,618,0.07583554126322269,0.5,0.5,,,,,,,,,
310,11868,620,0.08232152745127677,0.5,0.5,,,,,,,,,
311,11902,622,0.036382704209536314,1.0,1.0,,,,,,,,,
312,11936,624,0.08235738677904009,0.5,0.5,,,,,,,,,
313,11986,626,0.0584230918623507,0.5,0.5,0.031216627856095636,1.0,1.0,,,,,,
314,12052,628,0.0848930061981082,0.0,0.0,,,,,,,,,
315,12102,630,0.08713320848842461,0.0,0.0,,,,,,,,,
316,12152,632,0.06242530251542727,0.5,0.5,,,,,,,,,
317,12186,634,0.09002072446048259,0.5,0.5,,,,,,,,,
318,12220,636,0.07572587903589009,0.0,0.0,,,,,,,,,
319,12270,638,0.04877666393915812,1.0,1.0,,,,,,,,,
320,12304,640,0.0702673164010048,1.0,1.0,,,,,,,,,
321,12338,642,0.09268520493060349,0.5,0.5,0.06294590557614962,0.0,0.0,,,,,,
322,12388,644,0.047399529467026386,1.0,1.0,,,,,,,,,
323,12422,646,0.0562679904513061,1.0,1.0,,,,,,,,,
324,12472,648,0.06106704158087572,0.5,0.5,,,,,,,,,
325,12490,650,0.08570851497352124,1.0,1.0,,,,,,,,,
326,12524,652,0.08326202671974897,0.0,0.0,,,,,,,,,
327,12558,654,0.0530789422057569,1.0,1.0,,,,,,,,,
328,12592,656,0.0715814452432096,0.5,0.5,,,,,,,,,
329,12626,658,0.04259260221384465,1.0,1.0,0.06959603670984507,0.0,0.0,,,,,,
330,12660,660,0.03463481618091464,1.0,1.0,,,,,,,,,
331,12710,662,0.05088268493612607,0.5,0.5,,,,,,,,,
332,12760,664,0.034249812501172226,1.0,1.0,,,,,,,,,
333,12794,666,0.03786575872451067,1.0,1.0,,,,,,,,,
334,12812,668,0.3099283067882061,0.0,0.0,,,,,,,,,
335,12846,670,0.04894083028659224,0.5,0.5,,,,,,,,,
336,12896,672,0.0613105596601963,0.5,0.5,,,,,,,,,
337,12914,674,0.15259062729775905,0.0,0.0,0.08747564755380154,1.0,1.0,,,,,,
338,12964,676,0.031302052674194177,1.0,1.0,,,,,,,,,
339,13014,678,0.055436064129074404,0.5,0.5,,,,,,,,,
340,13048,680,0.07012719394639134,0.5,0.5,,,,,,,,,
341,13098,682,0.0465497986972332,0.5,0.5,,,,,,,,,
342,13116,684,0.0922788454592228,1.0,1.0,,,,,,,,,
343,13150,686,0.04522061930969357,1.0,1.0,,,,,,,,,
344,13168,688,0.15013480186462402,0.5,0.5,,,,,,,,,
345,13186,690,0.05236025553196669,1.0,1.0,0.0468232733104378,1.0,1.0,,,,,,
346,13220,692,0.07947932318784295,0.5,0.5,,,,,,,,,
347,13254,694,0.06468551933765412,0.5,0.5,,,,,,,,,
348,13304,696,0.06569600106527407,0.5,0.5,,,,,,,,,
349,13338,698,0.07195839794352651,0.5,0.5,,,,,,,,,
350,13356,700,0.10622205227613449,1.0,1.0,,,,,,,,,
351,13390,702,0.05289944447577,1.0,1.0,,,,,,,,,
352,13456,704,0.032840551733970644,1.0,1.0,,,,,,,,,
353,13490,706,0.0721797782368958,0.5,0.5,0.06197351513430476,0.5,0.5,,,,,,
354,13524,708,0.07143620532006026,1.0,1.0,,,,,,,,,
355,13558,710,0.0636403419263661,0.5,0.5,,,,,,,,,
356,13592,712,0.11510014954954385,0.5,0.5,,,,,,,,,
357,13642,714,0.05376518417149782,0.5,0.5,,,,,,,,,
358,13692,716,0.039485533634821574,1.0,1.0,,,,,,,,,
359,13710,718,0.03856836434453726,1.0,1.0,,,,,,,,,
360,13760,720,0.05576001885036627,0.5,0.5,,,,,,,,,
361,13778,722,0.05474444281309843,1.0,1.0,0.024233615966513754,1.0,1.0,,,,,,
362,13812,724,0.11573463909793646,0.5,0.5,,,,,,,,,
363,13846,726,0.11785399567335844,0.5,0.5,,,,,,,,,
