step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
365,78312,2920,0.04243979567041,0.625,0.625,,,,,,,,,
366,78512,2928,0.03969218774155404,0.75,0.75,,,,,,,,,
367,78712,2936,0.0419386878516525,0.75,0.75,,,,,,,,,
368,78976,2944,0.03202344842255116,0.875,0.875,,,,,,,,,
369,79176,2952,0.050819147222985826,0.625,0.625,0.04234772961276273,0.75,0.75,,,,,,
370,79376,2960,0.05347891933439921,0.625,0.625,,,,,,,,,
371,79576,2968,0.03604559867953261,0.875,0.875,,,,,,,,,
372,79840,2976,0.02749445316847414,0.75,0.75,,,,,,,,,
373,79976,2984,0.05914421830326319,0.5,0.5,,,,,,,,,
374,80112,2992,0.051279854059102944,0.75,0.75,,,,,,,,,
375,80248,3000,0.06263205264112912,0.625,0.625,,,,,,,,,
376,80448,3008,0.031240293715381996,0.875,0.875,,,,,,,,,
